app_id	category1	category2	category3	category4	category5
com.teslacoilsw.launcher	/Computers & Electronics/Software/Software Utilities	/Online Communities/Feed Aggregation & Social Bookmarking	/Hobbies & Leisure/Crafts/Fiber & Textile Arts	/Science/Mathematics	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons/Ringtones & Mobile Themes
com.hyperkani.bomberfriends	/Internet & Telecom/Web Services/Web Stats & Analytics	/Finance/Credit & Lending/Credit Cards	/Home & Garden/Home Furnishings	/Shopping/Consumer Resources/Customer Services/Technical Support & Repair	/Games/Computer & Video Games/Action & Platform Games
com.manboker.headportrait	/Jobs & Education/Jobs/Job Listings/Temporary & Seasonal Jobs	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Business & Industrial/Business Operations/Human Resources/Payroll Services	/Arts & Entertainment/TV & Video/Online Video/Live Video Streaming	/Hobbies & Leisure/Special Occasions/Holidays & Seasonal Events/New Year
com.turbochilli.rollingsky	/Computers & Electronics/Software/Business & Productivity Software/Spreadsheet Software	/Autos & Vehicles	/Beauty & Fitness/Beauty Services & Spas	/Arts & Entertainment/Movies/Movie Reference	/Games/Computer & Video Games/Casual Games
com.firsttouchgames.score	/Business & Industrial/Shipping & Logistics/Freight Transport	/Games/Computer & Video Games/Sports Games	/Games/Computer & Video Games/Simulation Games/City Building Games	/Internet & Telecom/Mobile & Wireless/Mobile Phones/Smart Phones	/Internet & Telecom/Web Services/Cloud Storage
com.traveloka.android	/Shopping/Mass Merchants & Department Stores	/Finance/Credit & Lending/Credit Reporting & Monitoring	/Travel & Transportation/Travel Agencies & Services	/Arts & Entertainment/TV & Video/Online Video/Live Video Streaming	/Beauty & Fitness/Fashion & Style
com.naturalmotion.clumsyninja	/Games/Computer & Video Games/Music & Dance Games	/Games/Table Games/Billiards	/Games/Computer & Video Games/Casual Games	/Travel & Transportation/Transportation/Carpooling	/Home & Garden/Home Improvement
com.titan.cd.gb	/Shopping/Auctions	/Games/Computer & Video Games/Sandbox Games	/Beauty & Fitness/Fitness/Gyms & Health Clubs	/Online Communities/Virtual Worlds	/Business & Industrial/Shipping & Logistics
com.rovio.angrybirdsstarwarsii.ads	/Games/Computer & Video Games	/Food & Drink/Restaurants/Pizzerias	/People & Society/Family & Relationships/Family/Ancestry & Genealogy	/Beauty & Fitness/Beauty Services & Spas	/Games/Computer & Video Games/Casual Games
com.telltalegames.walkingdead100	/Jobs & Education/Jobs/Job Listings/Temporary & Seasonal Jobs	/Beauty & Fitness/Fitness/Gyms & Health Clubs	/Shopping/Apparel/Athletic Apparel	/Real Estate/Real Estate Listings/Residential Rentals	/Games/Computer & Video Games/Adventure Games
com.candyrufusgames.survivalcrafttrial	/Games/Computer & Video Games/Sandbox Games	/Autos & Vehicles/Vehicle Codes & Driving Laws	/Home & Garden/Home Furnishings	/Games/Computer & Video Games/Sports Games/Sports Management Games	/Books & Literature/Magazines
com.zeptolab.thieves.google	/Games/Computer & Video Games/Action & Platform Games	/Games/Computer & Video Games/Strategy Games	/Business & Industrial/Metals & Mining/Precious Metals	/Arts & Entertainment/Humor	/Games/Computer & Video Games/Driving & Racing Games
com.byril.seabattle2	/Shopping/Mass Merchants & Department Stores	/Science/Astronomy	/Pets & Animals/Pets/Cats	/Games/Board Games	/Internet & Telecom/Service Providers
com.gameloft.android.ANMP.GloftD4HM	/Computers & Electronics/Software/Multimedia Software/Media Players	/Games/Roleplaying Games	/Travel & Transportation/Hotels & Accommodations/Vacation Rentals & Short-Term Stays	/Travel & Transportation/Tourist Destinations/Theme Parks	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments
com.matteljv.uno	/Computers & Electronics/Software/Business & Productivity Software/Word Processing Software	/Hobbies & Leisure/Special Occasions/Weddings	/Games/Card Games	/Games/Computer & Video Games	/Reference/General Reference/Calculators & Reference Tools
com.konylabs.capitalone	/Internet & Telecom/Email & Messaging/Voice & Video Chat	/Arts & Entertainment/Music & Audio	/Finance/Banking	/Internet & Telecom/Mobile & Wireless/Mobile Phones/Smart Phones	/Books & Literature/Magazines
com.scores365	/Arts & Entertainment/Visual Art & Design/Design/Interior Design	/News/Sports News	/Games/Board Games/Chess & Abstract Strategy Games	/Shopping/Consumer Resources/Customer Services/Loyalty Cards & Programs	/Sports/Sport Scores & Statistics
com.braindom2riddle	/Games/Puzzles & Brainteasers	/Games/Computer & Video Games	/Jobs & Education/Education/Distance Learning	/Arts & Entertainment/Celebrities & Entertainment News	/Shopping/Apparel/Clothing Accessories/Watches
com.mgc.RopeHero.ViceTown	/Shopping/Consumer Resources	/Computers & Electronics/Consumer Electronics/Audio Equipment/Speakers	/Arts & Entertainment/TV & Video/Online Video/Live Video Streaming	/Games/Computer & Video Games/Adventure Games	/Games/Computer & Video Games/Action & Platform Games
com.edjing.edjingdjturntable	/Computers & Electronics/Software/Multimedia Software/Audio & Music Software	/Games/Roleplaying Games	/Computers & Electronics/Software/Business & Productivity Software/Calendar & Scheduling Software	/Business & Industrial/Business Operations/Human Resources/Payroll Services	/Arts & Entertainment/Celebrities & Entertainment News
com.gamegos.mobile.manorcafe	/Shopping/Consumer Resources/Product Reviews & Price Comparisons/Price Comparisons	/Online Communities/Online Goodies	/Online Communities/Virtual Worlds	/Reference/Geographic Reference/City & Local Guides	/Games/Computer & Video Games/Casual Games
com.fungames.battletanksbeta	/Arts & Entertainment/Online Media/Online Image Galleries	/Internet & Telecom	/Computers & Electronics/Networking	/Games/Board Games	/Games/Computer & Video Games/Action & Platform Games
com.jb.security	/Computers & Electronics/Software/Software Utilities	/Travel & Transportation	/Hobbies & Leisure/Outdoors/Fishing	/News/Technology News	/Arts & Entertainment/Events & Listings
com.graymatrix.did	/Jobs & Education/Education/Training & Certification	/Arts & Entertainment/TV & Video/Online Video/Movie & TV Streaming	/Home & Garden/Home Improvement/Construction & Power Tools	/Arts & Entertainment/Visual Art & Design	/Arts & Entertainment/Comics & Animation/Cartoons
com.askfm	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Samples & Sound Libraries	/Online Communities/Blogging Resources & Services/Microblogging	/Jobs & Education/Jobs/Job Listings/Temporary & Seasonal Jobs	/Online Communities/Social Networks	/Beauty & Fitness/Hair Care
com.bt.bms	/Online Communities/Online Goodies/Skins, Themes & Wallpapers	/Arts & Entertainment/Events & Listings/Event Ticket Sales	/Travel & Transportation/Specialty Travel	/Arts & Entertainment/Events & Listings/Movie Listings & Theater Showtimes	/Shopping/Classifieds
de.lotum.whatsinthefoto.es	/Games/Puzzles & Brainteasers	/Sports/Team Sports	/Travel & Transportation/Travel Agencies & Services	/Reference/General Reference/Calculators & Reference Tools	/Games/Word Games
com.vsco.cam	/Games/Computer & Video Games/Music & Dance Games	/Computers & Electronics/Consumer Electronics/Audio Equipment/Speakers	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Finance/Credit & Lending/Credit Reporting & Monitoring	/Computers & Electronics/Software/Business & Productivity Software/Accounting & Financial Software
com.freshgames.escapethetitanic	/Games/Puzzles & Brainteasers	/Beauty & Fitness/Fitness/Gyms & Health Clubs	/Reference/General Reference/Dictionaries & Encyclopedias	/Science/Biological Sciences/Flora & Fauna	/Games/Computer & Video Games/Casual Games
com.adpog.diary	/Online Communities/Online Journals & Personal Sites	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Guitars	/Online Communities/Photo & Video Sharing/Photo & Image Sharing	/Computers & Electronics/Software/Business & Productivity Software	/Online Communities/Photo & Video Sharing/Video Sharing
com.babycenter.pregnancytracker	/Games/Computer & Video Games/Sports Games	/Arts & Entertainment/TV & Video/TV Shows & Programs	/Finance/Insurance/Vehicle Insurance/Auto Insurance	/Finance/Accounting & Auditing	/Beauty & Fitness/Fashion & Style
com.amazon.dee.app	/Computers & Electronics/Software/Intelligent Personal Assistants	/Business & Industrial/Shipping & Logistics/Freight Transport	/Travel & Transportation/Transportation/Traffic & Route Planners	/Travel & Transportation/Transportation/Cruises & Charters	/Arts & Entertainment/Visual Art & Design/Design/Interior Design
com.chanel.weather.forecast.accu	/Computers & Electronics/Software/Multimedia Software/Audio & Music Software/Audio File Formats & Codecs	/Arts & Entertainment/TV & Video/Online Video/Live Video Streaming	/Reference/Geographic Reference/City & Local Guides	/News/Local News	/News/Weather
net.peakgames.OkeyPlus	/Finance/Accounting & Auditing/Tax Preparation & Planning	/Games/Computer & Video Games	/Arts & Entertainment/TV & Video/TV Shows & Programs/TV Dramas	/Business & Industrial/Retail Trade/Retail Equipment & Technology	/Online Communities/Photo & Video Sharing/Video Sharing
com.airbnb.android	/Games/Table Games/Billiards	/Travel & Transportation/Hotels & Accommodations/Vacation Rentals & Short-Term Stays	/Reference/Language Resources/Foreign Language Resources/Translation Tools & Resources	/Shopping/Apparel/Clothing Accessories/Gems & Jewelry	/Games/Computer & Video Games/Action & Platform Games
com.rovio.angrybirdsspace.ads	/Internet & Telecom/Web Services/Web Design & Development	/Home & Garden/Home & Interior Decor	/Games/Dice Games	/Games/Computer & Video Games/Adventure Games	/Games/Computer & Video Games/Casual Games
com.turkcell.bip	/Internet & Telecom/Email & Messaging/Voice & Video Chat	/Beauty & Fitness/Fitness/Yoga & Pilates	/Internet & Telecom/Email & Messaging/Text & Instant Messaging	/Arts & Entertainment/Movies/Movie Reference	/Games/Card Games/Collectible Card Games
in.mohalla.video	/Computers & Electronics/Software/Business & Productivity Software/Word Processing Software	/Internet & Telecom/Search Engines	/Food & Drink/Food & Grocery Retailers/Convenience Stores	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software	/Online Communities/Photo & Video Sharing/Video Sharing
com.outfit7.talkingnewsfree	/Computers & Electronics/Software/Educational Software	/Finance	/Internet & Telecom/Mobile & Wireless/Mobile Phones/Smart Phones	/Shopping/Shopping Portals	/Games/Computer & Video Games/Simulation Games/City Building Games
com.lidl.eci.lidlplus	/Home & Garden/Home & Interior Decor	/Internet & Telecom/Email & Messaging	/Shopping/Consumer Resources/Coupons & Discount Offers	/Food & Drink/Food & Grocery Retailers	/Home & Garden/Home Improvement
ru.vtb24.mobilebanking.android	/Finance/Banking	/Games/Puzzles & Brainteasers	/Online Communities/Online Goodies/Social Network Apps & Add-Ons	/Business & Industrial/Shipping & Logistics/Mail & Package Delivery/Couriers, Messengers & Home Delivery Services	/Arts & Entertainment/Visual Art & Design
com.rovio.BadPiggies	/Online Communities/Online Journals & Personal Sites	/Games/Computer & Video Games/Sandbox Games	/Computers & Electronics/Consumer Electronics/Gadgets & Portable Electronics/E-Book Readers	/Arts & Entertainment/Visual Art & Design/Architecture	/Games/Computer & Video Games/Casual Games
com.netqin.ps	/Computers & Electronics/Software/Software Utilities	/Computers & Electronics/Electronics & Electrical/Power Supplies	/Beauty & Fitness/Face & Body Care/Unwanted Body & Facial Hair Removal	/Computers & Electronics/Software/Multimedia Software	/Food & Drink/Restaurants
com.inovel.app.yemeksepeti	/Computers & Electronics/Consumer Electronics/Gadgets & Portable Electronics/E-Book Readers	/Finance/Credit & Lending/Loans/Home Financing	/Food & Drink/Food & Grocery Delivery	/Food & Drink/Restaurants	/Finance/Insurance/Vehicle Insurance/Auto Insurance
com.runtastic.android	/Arts & Entertainment/Visual Art & Design/Design/Graphic Design	/Reference/General Reference/Calculators & Reference Tools	/Games/Card Games/Collectible Card Games	/Sports/Individual Sports/Running & Walking	/Computers & Electronics/Consumer Electronics/Media Streaming Devices
com.gameloft.android.ANMP.GloftCAHM	/Games/Roleplaying Games	/Hobbies & Leisure/Outdoors	/Business & Industrial/Energy & Utilities/Oil & Gas	/Arts & Entertainment/Celebrities & Entertainment News	/Games/Computer & Video Games/Driving & Racing Games
com.rovio.angrybirdsstarwars.ads.iap	/Travel & Transportation	/News/Technology News	/Business & Industrial/Business Services/E-Commerce Services	/Books & Literature/Audiobooks	/Games/Computer & Video Games/Casual Games
com.gramgames.mergedragons	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software	/Beauty & Fitness/Face & Body Care	/Games/Computer & Video Games/Casual Games	/Business & Industrial/Shipping & Logistics/Mail & Package Delivery/Couriers, Messengers & Home Delivery Services	/Internet & Telecom/Mobile & Wireless
com.progrestar.bft	/Games/Computer & Video Games/Strategy Games	/News/Business News/Financial Markets News	/Finance/Banking/Money Transfer & Wire Services	/Travel & Transportation/Transportation/Urban Transit	/Online Communities/Forum & Chat Providers
com.macropinch.pearl	/Computers & Electronics/Software/Software Utilities	/Games/Computer & Video Games/Simulation Games/City Building Games	/Sports/Individual Sports/Cycling	/Internet & Telecom/Web Services/Cloud Storage	/Shopping/Photo & Video Services/Photo Printing Services
video.player.videoplayer	/Computers & Electronics/Software/Multimedia Software/Media Players	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software	/Games/Roleplaying Games	/Arts & Entertainment/Humor	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments
com.game.SkaterBoy	/Games/Computer & Video Games/Action & Platform Games	/Beauty & Fitness/Fitness/Gyms & Health Clubs	/Beauty & Fitness/Fitness/Bodybuilding	/Games/Computer & Video Games/Casual Games	/News/Weather
com.midasplayer.apps.diamonddiggersaga	/Computers & Electronics/Software/Multimedia Software/Audio & Music Software/Audio File Formats & Codecs	/Arts & Entertainment/TV & Video/Online Video/Movie & TV Streaming	/Books & Literature/Audiobooks	/Games/Computer & Video Games/Casual Games	/Internet & Telecom/Service Providers
com.google.android.apps.walletnfcrel	/Internet & Telecom/Search Engines	/Finance/Banking	/Arts & Entertainment/TV & Video/TV Networks & Stations	/Online Communities/Online Goodies	/Finance/Banking/Money Transfer & Wire Services
com.xs.armysniper	/Autos & Vehicles/Vehicle Codes & Driving Laws/Vehicle Licensing & Registration	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Pianos & Keyboards	/Arts & Entertainment/Events & Listings	/Science/Earth Sciences/Geology	/News/Weather
com.anghami	/Computers & Electronics/Software/Multimedia Software/Media Players	/Computers & Electronics/Software/Multimedia Software/Graphics & Animation Software	/Games/Educational Games	/Real Estate/Real Estate Listings	/Arts & Entertainment/Music & Audio/Music Streams & Downloads
com.oneapp.max.cleaner.booster	/Computers & Electronics/Software/Software Utilities	/Games/Computer & Video Games/Sandbox Games	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Drums & Percussion	/Online Communities/Photo & Video Sharing/Video Sharing	/News/Weather
com.makemytrip	/Beauty & Fitness/Face & Body Care/Unwanted Body & Facial Hair Removal	/Reference/Language Resources/Foreign Language Resources/Translation Tools & Resources	/Travel & Transportation/Travel Agencies & Services	/Computers & Electronics/Networking/Network Monitoring & Management	/Games/Computer & Video Games/Driving & Racing Games
com.adobe.lrmobile	/Arts & Entertainment/Events & Listings/Event Ticket Sales	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Games/Roleplaying Games	/Science/Mathematics	/Shopping/Apparel/Footwear
com.skout.android	/Internet & Telecom/Web Services/Cloud Storage	/Autos & Vehicles/Vehicle Codes & Driving Laws/Vehicle Licensing & Registration	/Jobs & Education/Education	/Online Communities/Social Networks	/Business & Industrial/Business Services/E-Commerce Services/Merchant Services & Payment Systems
com.jumia.android	/Shopping/Consumer Resources	/Internet & Telecom/Email & Messaging/Email	/Online Communities/Photo & Video Sharing/Photo & Image Sharing	/Shopping/Shopping Portals	/Shopping/Classifieds
com.pipcamera.activity	/Computers & Electronics/Electronics & Electrical/Power Supplies	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Jobs & Education/Education/Training & Certification	/Shopping/Consumer Resources/Customer Services/Technical Support & Repair	/Beauty & Fitness/Fitness
com.careem.acma	/Computers & Electronics/Software/Multimedia Software/Desktop Publishing/Fonts	/Travel & Transportation/Transportation/Car Rentals	/Reference/Language Resources/Foreign Language Resources/Translation Tools & Resources	/Food & Drink/Restaurants/Fast Food	/Books & Literature/Audiobooks
de.lotum.whatsinthefoto.us	/Shopping/Consumer Resources	/Autos & Vehicles/Vehicle Codes & Driving Laws/Vehicle Licensing & Registration/Driving Instruction & Driver Education	/Games/Puzzles & Brainteasers	/Shopping/Consumer Resources/Coupons & Discount Offers	/Games/Word Games
com.freevpnintouch	/Arts & Entertainment/Online Media/Online Image Galleries	/News/Business News/Financial Markets News	/Games/Dice Games	/Beauty & Fitness/Fitness	/Online Communities/Forum & Chat Providers
video.downloader.videodownloader	/Games/Computer & Video Games/Video Game Mods & Add-Ons	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software	/Beauty & Fitness/Body Art	/Business & Industrial/Business Services/E-Commerce Services/Merchant Services & Payment Systems	/Science/Earth Sciences/Geology
com.gta.real.gangster.crime	/Internet & Telecom/Service Providers/ISPs	/Internet & Telecom/Email & Messaging/Email	/Food & Drink/Cooking & Recipes	/Games/Computer & Video Games/Adventure Games	/Games/Computer & Video Games/Action & Platform Games
com.pixlr.express	/Internet & Telecom/Service Providers/Phone Service Providers	/Jobs & Education/Jobs/Resumes & Portfolios	/Hobbies & Leisure/Special Occasions/Weddings	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Arts & Entertainment/Movies/Movie Reference
com.linecorp.LGTMTM	/Arts & Entertainment/Music & Audio/Music Equipment & Technology	/Business & Industrial/Advertising & Marketing/Promotional Products & Corporate Gifts	/Computers & Electronics/Software/Business & Productivity Software/Calendar & Scheduling Software	/Games/Dice Games	/Games/Computer & Video Games/Casual Games
com.bestcoolfungames.antsmasher	/Arts & Entertainment/Music & Audio	/Food & Drink/Food & Grocery Retailers/Convenience Stores	/Games/Computer & Video Games/Casual Games	/Hobbies & Leisure/Outdoors/Hiking & Camping	/Games/Computer & Video Games/Action & Platform Games
com.mapswithme.maps.pro	/Autos & Vehicles/Vehicle Codes & Driving Laws/Vehicle Licensing & Registration/Driving Instruction & Driver Education	/Beauty & Fitness/Fitness/Fitness Instruction & Personal Training	/Reference/Geographic Reference/Maps	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Guitars	/Computers & Electronics/Consumer Electronics/GPS & Navigation
com.auxbrain.egginc	/Online Communities/Online Goodies	/Reference/Geographic Reference/Maps	/Finance/Investing/Funds/Mutual Funds	/Arts & Entertainment/TV & Video/TV Shows & Programs/TV Family-Oriented Shows	/Games/Computer & Video Games/Casual Games
com.strategygame.gameofwarriors	/Computers & Electronics/Software/Multimedia Software/Audio & Music Software	/Games/Computer & Video Games/Strategy Games	/Pets & Animals/Pets/Dogs	/Internet & Telecom/Mobile & Wireless	/Games/Computer & Video Games/Action & Platform Games
br.com.tapps.bidwars2	/Online Communities/Blogging Resources & Services/Microblogging	/Arts & Entertainment/Online Media/Online Image Galleries	/Sports/Team Sports/Cricket	/Computers & Electronics/Consumer Electronics	/Games/Computer & Video Games/Simulation Games/Business & Tycoon Games
com.rioo.runnersubway	/Games/Computer & Video Games/Action & Platform Games	/Internet & Telecom/Mobile & Wireless/Mobile Phones/Smart Phones	/Reference/General Reference/Calculators & Reference Tools	/Finance/Accounting & Auditing/Billing & Invoicing	/Internet & Telecom/Service Providers
com.roposo.android	/Shopping/Gifts & Special Event Items/Gifts	/Arts & Entertainment	/Business & Industrial	/Online Communities/Social Networks	/Arts & Entertainment/TV & Video/Online Video
br.com.rodrigokolb.realdrum	/Travel & Transportation/Transportation/Long Distance Bus & Rail	/Sports/Individual Sports/Golf	/Games/Tile Games	/Beauty & Fitness/Beauty Services & Spas/Massage Therapy	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Drums & Percussion
com.pubg.krmobile	/Business & Industrial/Retail Trade/Retail Equipment & Technology	/Finance/Accounting & Auditing/Bookkeeping	/Pets & Animals/Pets/Dogs	/Computers & Electronics/Networking	/Travel & Transportation/Transportation/Parking
com.contextlogic.geek	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Samples & Sound Libraries	/Autos & Vehicles/Vehicle Shopping	/Shopping/Consumer Resources/Coupons & Discount Offers	/News/Technology News	/Shopping/Apparel/Footwear
com.playgendary.partymasters	/Sports/Team Sports	/Business & Industrial/Energy & Utilities	/Business & Industrial/Energy & Utilities/Oil & Gas	/Food & Drink/Restaurants	/Games/Computer & Video Games/Casual Games
br.com.vivo	/Internet & Telecom/Service Providers/Phone Service Providers	/Computers & Electronics/Software/Business & Productivity Software/Spreadsheet Software	/Internet & Telecom/Email & Messaging/Email	/Finance/Banking/Money Transfer & Wire Services	/Computers & Electronics/Programming
com.lyrebirdstudio.collage	/Arts & Entertainment/Online Media/Online Image Galleries	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Arts & Entertainment/TV & Video/Online Video	/Games/Computer & Video Games/Adventure Games	/Games/Computer & Video Games/Driving & Racing Games
com.appblockgames.freecraftexploration	/Games/Computer & Video Games/Video Game Mods & Add-Ons	/Games/Computer & Video Games/Sandbox Games	/Finance/Investing/Brokerages & Day Trading	/Games/Educational Games	/Arts & Entertainment/Comics & Animation/Cartoons
air.MSPMobile	/Internet & Telecom/Email & Messaging/Email	/Arts & Entertainment/Visual Art & Design/Design/Graphic Design	/Finance/Credit & Lending/Loans/Home Financing	/Finance/Insurance/Vehicle Insurance/Auto Insurance	/Jobs & Education/Jobs/Career Resources & Planning
com.freecharge.android	/Games/Computer & Video Games/Music & Dance Games	/Finance/Banking	/Travel & Transportation/Tourist Destinations/Theme Parks	/Food & Drink/Beverages/Coffee & Tea/Coffee	/Sports/Individual Sports/Running & Walking
io.mrarm.mctoolbox	/Games/Computer & Video Games/Video Game Mods & Add-Ons	/Games/Computer & Video Games/Sandbox Games	/Reference/Language Resources/Foreign Language Resources/Foreign Language Study	/Science/Biological Sciences/Flora & Fauna	/Internet & Telecom/Web Services/Cloud Storage
com.yottagames.mafiawar	/Games/Computer & Video Games/Strategy Games	/Computers & Electronics/Consumer Electronics/Home Automation	/News/Business News	/Real Estate/Real Estate Listings	/Arts & Entertainment/Visual Art & Design/Architecture
software.simplicial.nebulous	/Arts & Entertainment	/Games/Roleplaying Games	/People & Society/Family & Relationships/Family/Ancestry & Genealogy	/Food & Drink/Food & Grocery Retailers	/Games/Computer & Video Games/Casual Games
com.emeint.android.myservices	/Internet & Telecom/Service Providers/Phone Service Providers	/Beauty & Fitness/Fitness/Yoga & Pilates	/Sports/Sporting Goods	/Autos & Vehicles/Vehicle Codes & Driving Laws/Vehicle Licensing & Registration/Driving Instruction & Driver Education	/Games/Computer & Video Games/Sports Games/Sports Management Games
com.appsinnova.android.keepclean	/Computers & Electronics/Software/Software Utilities	/Business & Industrial/Small Business/MLM & Business Opportunities	/Shopping/Consumer Resources/Coupons & Discount Offers	/Computers & Electronics/Software/Business & Productivity Software/Calendar & Scheduling Software	/Shopping/Photo & Video Services/Photo Printing Services
ru.ozon.app.android	/Beauty & Fitness/Fitness/Fitness Equipment & Accessories/Fitness Technology Products	/Computers & Electronics/Electronics & Electrical/Electrical Test & Measurement	/Shopping/Shopping Portals	/Arts & Entertainment/Humor/Funny Pictures & Videos	/Books & Literature/Magazines
logos.quiz.companies.game	/Games/Computer & Video Games	/Arts & Entertainment/Music & Audio/Dance & Electronic Music	/Internet & Telecom/Email & Messaging/Email	/Arts & Entertainment/Movies/Movie Reference/Movie Reviews & Previews	/Arts & Entertainment/Fun & Trivia
com.threed.bowling	/Games/Computer & Video Games/Sports Games	/Autos & Vehicles/Vehicle Codes & Driving Laws/Vehicle Licensing & Registration	/Business & Industrial/Business Services/E-Commerce Services	/Reference/Geographic Reference/City & Local Guides	/Computers & Electronics/Networking/Networking Equipment
com.rsupport.mobizen.sec	/Computers & Electronics/Software/Software Utilities	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software	/Reference/Language Resources/Foreign Language Resources/Foreign Language Study	/News/Local News	/Games/Computer & Video Games/Gaming Reference & Reviews
com.outfit7.mytalkinghank	/Games/Computer & Video Games	/Home & Garden	/Business & Industrial/Advertising & Marketing/Promotional Products & Corporate Gifts	/Games/Tile Games	/Games/Computer & Video Games/Simulation Games/Vehicle Simulators
com.sgn.pandapop.gp	/Computers & Electronics/Software/Multimedia Software/Audio & Music Software	/Arts & Entertainment/Music & Audio/Music Reference/Song Lyrics & Tabs	/Computers & Electronics/Computer Hardware/Computer Peripherals/Input Devices	/Computers & Electronics/Consumer Electronics/Home Automation	/Games/Computer & Video Games/Casual Games
com.rovio.angrybirdsfriends	/Food & Drink/Food & Grocery Retailers/Convenience Stores	/Games/Computer & Video Games/Browser Games	/Business & Industrial/Advertising & Marketing	/Games/Computer & Video Games/Casual Games	/Games/Computer & Video Games/Gaming Reference & Reviews
com.fingersoft.benjibananas	/Finance/Investing/Currencies & Foreign Exchange/Digital Currencies	/Food & Drink/Cooking & Recipes/Desserts	/Computers & Electronics/Networking/Network Monitoring & Management	/Games/Computer & Video Games/Casual Games	/Games/Computer & Video Games/Action & Platform Games
com.asus.launcher	/Computers & Electronics/Software/Software Utilities	/Hobbies & Leisure/Special Occasions/Weddings	/Jobs & Education/Education/Training & Certification	/Reference/General Reference/Educational Resources	/Computers & Electronics/Programming
com.avast.android.cleaner	/Computers & Electronics/Software/Software Utilities	/Hobbies & Leisure	/Computers & Electronics/Computer Hardware/Computer Drives & Storage/Data Backup & Recovery	/Science/Biological Sciences/Flora & Fauna	/Shopping/Consumer Resources/Customer Services/Technical Support & Repair
com.zing.mp3	/Sports/Team Sports	/Finance/Credit & Lending/Credit Cards	/Beauty & Fitness/Fitness/Gyms & Health Clubs	/Science/Astronomy	/Arts & Entertainment/Music & Audio/Music Streams & Downloads
com.ketchapp.rider	/Online Communities/Online Goodies/Skins, Themes & Wallpapers	/Games/Computer & Video Games/Simulation Games	/Arts & Entertainment/Music & Audio/Dance & Electronic Music	/Autos & Vehicles/Vehicle Parts & Services/Vehicle Parts & Accessories	/Games/Computer & Video Games/Casual Games
jp.naver.SJLGPP	/Arts & Entertainment/Music & Audio	/Autos & Vehicles/Vehicle Codes & Driving Laws/Vehicle Licensing & Registration	/Shopping/Consumer Resources/Customer Services/Loyalty Cards & Programs	/Shopping/Classifieds	/Games/Computer & Video Games/Casual Games
com.bandainamcogames.dbzdokkanww	/Arts & Entertainment/TV & Video/TV Guides & Reference	/Finance/Investing	/Hobbies & Leisure/Crafts/Fiber & Textile Arts	/Games/Computer & Video Games/Casual Games	/Games/Computer & Video Games/Action & Platform Games
com.ovilex.eurotruckdriver	/Arts & Entertainment/Music & Audio	/Internet & Telecom/Web Services/Web Stats & Analytics	/Internet & Telecom	/Business & Industrial/Business Operations/Human Resources/Payroll Services	/Games/Computer & Video Games/Simulation Games/Vehicle Simulators
com.tranzmate	/Travel & Transportation/Transportation/Traffic & Route Planners	/Business & Industrial/Business Operations/Human Resources/Payroll Services	/Arts & Entertainment/Visual Art & Design	/Real Estate/Real Estate Listings	/Travel & Transportation/Transportation/Urban Transit
com.alphainventor.filemanager	/Computers & Electronics/Software/Software Utilities	/Sports/Individual Sports/Golf	/Beauty & Fitness/Beauty Services & Spas/Massage Therapy	/Home & Garden/Home Improvement/Construction & Power Tools	/Arts & Entertainment/Events & Listings/Concerts & Music Festivals
com.p1.mobile.putong	/Games/Computer & Video Games/Simulation Games	/Reference/Language Resources/Foreign Language Resources/Translation Tools & Resources	/Games/Computer & Video Games/Simulation Games/City Building Games	/Books & Literature/Writers Resources	/Travel & Transportation/Transportation/Urban Transit
com.secondarm.taptapdash	/Games/Computer & Video Games/Video Game Mods & Add-Ons	/Internet & Telecom/Teleconferencing	/Internet & Telecom/Mobile & Wireless/Mobile Phones/Smart Phones	/Arts & Entertainment/TV & Video/TV Shows & Programs/TV Family-Oriented Shows	/Games/Computer & Video Games/Casual Games
