app_id	category1	category2	category3	category4	category5
com.mobisystems.office	/People & Society/Religion & Belief/Astrology & Divination	/Beauty & Fitness/Fitness/Yoga & Pilates	/Finance/Investing/Currencies & Foreign Exchange	/Computers & Electronics/Software/Business & Productivity Software	/Internet & Telecom/Web Services/Cloud Storage
com.google.android.apps.kids.familylink	/Computers & Electronics/Software/Software Utilities	/Internet & Telecom/Web Portals	/Business & Industrial/Business Services/E-Commerce Services/Merchant Services & Payment Systems	/Food & Drink/Food & Grocery Retailers	/People & Society/Family & Relationships/Family/Parenting
org.zwanoo.android.speedtest	/Computers & Electronics/Software/Software Utilities	/Shopping/Consumer Resources/Product Reviews & Price Comparisons/Price Comparisons	/Internet & Telecom/Web Services/Web Stats & Analytics	/Beauty & Fitness/Face & Body Care/Make-Up & Cosmetics	/Computers & Electronics/Consumer Electronics/GPS & Navigation
br.com.santander.way	/Hobbies & Leisure	/Finance/Banking	/Finance/Credit & Lending/Credit Cards	/Internet & Telecom/Web Services/Cloud Storage	/Games/Computer & Video Games/Driving & Racing Games
com.ffgames.racingincar	/Shopping/Apparel/Clothing Accessories/Gems & Jewelry	/Sports/Individual Sports/Cycling	/Internet & Telecom/Mobile & Wireless/Mobile Phones/Smart Phones	/Business & Industrial/Shipping & Logistics/Mail & Package Delivery	/Games/Computer & Video Games/Driving & Racing Games
com.andi.alquran.id	/Computers & Electronics/Software/Intelligent Personal Assistants	/People & Society/Religion & Belief/Islam	/Shopping/Apparel/Footwear/Athletic Shoes	/Food & Drink/Restaurants	/Arts & Entertainment/Fun & Trivia
com.sec.spp.push	/Computers & Electronics/Software/Software Utilities	/Finance/Financial Planning & Management	/Internet & Telecom/Email & Messaging	/Reference/Language Resources/Foreign Language Resources/Translation Tools & Resources	/Finance/Investing/Stocks & Bonds
com.rababagames.hajwalah	/Games/Computer & Video Games/Sandbox Games	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons	/Arts & Entertainment/TV & Video/Online Video/Movie & TV Streaming	/Real Estate/Real Estate Listings/Residential Rentals	/Games/Computer & Video Games/Driving & Racing Games
com.teslacoilsw.launcher	/Computers & Electronics/Software/Software Utilities	/Adult/Adult Communities/Swingers & Adult Dating	/Autos & Vehicles/Vehicle Parts & Services/Vehicle Repair & Maintenance	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons/Ringtones & Mobile Themes	/Games/Computer & Video Games/Casual Games
com.mgc.miami.crime.simulator.two	/Internet & Telecom/Web Portals	/Reference/General Reference/Biographies & Quotations	/Finance/Banking/Money Transfer & Wire Services	/Games/Computer & Video Games/Adventure Games	/Games/Computer & Video Games/Action & Platform Games
com.manboker.headportrait	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Online Communities/Social Networks	/Business & Industrial/Shipping & Logistics	/Arts & Entertainment/Movies/Movie Reference/Movie Reviews & Previews	/Arts & Entertainment/Fun & Trivia
com.Neurononfire.SupremeDuelist	/Games/Computer & Video Games/Fighting Games	/Games/Computer & Video Games/Action & Platform Games	/Arts & Entertainment/Music & Audio/World Music/East Asian Music	/Computers & Electronics/Networking	/Games/Computer & Video Games/Driving & Racing Games
com.hyperkani.bomberfriends	/People & Society/Religion & Belief/Astrology & Divination	/Arts & Entertainment/TV & Video/TV Guides & Reference	/Internet & Telecom/Email & Messaging/Text & Instant Messaging	/Computers & Electronics/Computer Security/Antivirus & Malware	/Games/Computer & Video Games/Action & Platform Games
com.turbochilli.rollingsky	/Computers & Electronics/Software/Educational Software	/Online Communities/Online Goodies	/Jobs & Education/Education/Early Childhood Education	/Hobbies & Leisure/Special Occasions/Holidays & Seasonal Events/Christian Holidays/Christmas	/Games/Computer & Video Games/Casual Games
com.firsttouchgames.score	/Beauty & Fitness/Fitness/Yoga & Pilates	/Games/Computer & Video Games/Sports Games	/Games/Computer & Video Games	/People & Society/Religion & Belief/Mindfulness & Meditation	/Books & Literature/Children's Literature
com.shopee.vn	/Travel & Transportation/Transportation/Long Distance Bus & Rail	/Computers & Electronics/Consumer Electronics/Gadgets & Portable Electronics/E-Book Readers	/Business & Industrial	/Shopping/Shopping Portals	/Reference/General Reference/Time & Calendars
com.marsvard.stickermakerforwhatsapp	/Online Communities/Online Goodies/Clip Art & Animated GIFs	/Business & Industrial/Small Business/MLM & Business Opportunities	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Autos & Vehicles/Vehicle Shopping/Used Vehicles	/Food & Drink/Cooking & Recipes
com.rovio.angrybirdsstarwarsii.ads	/Arts & Entertainment/Events & Listings/Event Ticket Sales	/Food & Drink/Food & Grocery Retailers	/Travel & Transportation/Transportation/Parking	/Jobs & Education/Education/Teaching & Classroom Resources	/Games/Computer & Video Games/Casual Games
com.naturalmotion.clumsyninja	/Shopping/Consumer Resources/Coupons & Discount Offers	/Computers & Electronics/Consumer Electronics	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons/Ringtones & Mobile Themes	/Arts & Entertainment/Music & Audio/Music Streams & Downloads	/Games/Computer & Video Games/Casual Games
com.titan.cd.gb	/Games/Computer & Video Games/Shooter Games	/Games/Computer & Video Games/Sandbox Games	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Guitars	/Games/Roleplaying Games	/Games/Card Games/Collectible Card Games
com.telltalegames.walkingdead100	/Games/Family-Oriented Games & Activities/Dress-Up & Fashion Games	/Online Communities/Dating & Personals	/Games/Board Games/Chess & Abstract Strategy Games	/Games/Computer & Video Games/Adventure Games	/Computers & Electronics/Networking/VPN & Remote Access
com.teacapps.barcodescanner	/Computers & Electronics/Software/Software Utilities	/Travel & Transportation/Transportation	/Games/Board Games/Chess & Abstract Strategy Games	/Books & Literature/Audiobooks	/Shopping/Apparel/Clothing Accessories/Gems & Jewelry
com.candyrufusgames.survivalcrafttrial	/Games/Computer & Video Games/Sandbox Games	/Arts & Entertainment/Music & Audio/World Music/East Asian Music	/Internet & Telecom/Email & Messaging	/Shopping/Apparel/Athletic Apparel	/Jobs & Education/Jobs
com.zeptolab.thieves.google	/Games/Computer & Video Games/Strategy Games	/People & Society/Kids & Teens/Children's Interests	/Arts & Entertainment/Visual Art & Design/Design/Interior Design	/Business & Industrial/Advertising & Marketing/Marketing	/Games/Computer & Video Games/Action & Platform Games
com.google.android.apps.chromecast.app	/Computers & Electronics/Software/Software Utilities	/Internet & Telecom/Service Providers/Phone Service Providers	/Computers & Electronics/Software/Internet Software/Proxying & Filtering	/Travel & Transportation/Transportation/Cruises & Charters	/Finance/Accounting & Auditing/Bookkeeping
com.outfit7.herodash	/Computers & Electronics/Software/Business & Productivity Software/Word Processing Software	/People & Society/Religion & Belief/Islam	/Beauty & Fitness/Face & Body Care/Make-Up & Cosmetics	/Health/Health Conditions/Sleep Disorders	/Games/Computer & Video Games/Action & Platform Games
com.gameloft.android.ANMP.GloftD4HM	/Online Communities/File Sharing & Hosting	/Shopping/Gifts & Special Event Items/Greeting Cards	/Games/Tile Games	/Travel & Transportation/Transportation/Cruises & Charters	/Games/Roleplaying Games
com.traveloka.android	/Law & Government/Public Safety/Security Products & Services	/Shopping/Consumer Resources/Coupons & Discount Offers	/Online Communities/Online Goodies/Social Network Apps & Add-Ons	/Travel & Transportation/Travel Agencies & Services	/Computers & Electronics/Networking
com.byril.seabattle2	/Business & Industrial/Energy & Utilities/Electricity	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons/iOS Apps	/Games/Board Games	/Business & Industrial/Shipping & Logistics/Mail & Package Delivery
com.jb.security	/Computers & Electronics/Software/Software Utilities	/Computers & Electronics/Computer Hardware/Computer Drives & Storage/Data Backup & Recovery	/People & Society/Ethnic & Identity Groups/Lesbian, Gay, Bisexual & Transgender	/Science/Biological Sciences/Anatomy	/Computers & Electronics/Computer Security/Antivirus & Malware
com.gamegos.mobile.manorcafe	/Sports/Fantasy Sports	/Autos & Vehicles/Vehicle Codes & Driving Laws/Vehicle Licensing & Registration	/Finance/Banking/Money Transfer & Wire Services	/Reference/Directories & Listings/Business & Personal Listings	/Games/Computer & Video Games/Casual Games
com.scores365	/News/Sports News	/Reference/General Reference/Educational Resources	/Computers & Electronics/Computer Security	/Books & Literature/Audiobooks	/Sports/Sport Scores & Statistics
com.mgc.RopeHero.ViceTown	/Computers & Electronics/Computer Hardware/Computer Peripherals/Printers, Copiers & Fax Machines/Scanners	/Games/Computer & Video Games/Sports Games/Sports Management Games	/Books & Literature/Magazines	/Games/Computer & Video Games/Adventure Games	/Games/Computer & Video Games/Action & Platform Games
com.askfm	/Online Communities/Blogging Resources & Services/Microblogging	/Computers & Electronics/Consumer Electronics/Audio Equipment/Speakers	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software	/Online Communities/Social Networks	/Computers & Electronics/Networking/Network Monitoring & Management
com.fungames.battletanksbeta	/Arts & Entertainment/Music & Audio/Music Reference/Song Lyrics & Tabs	/Reference/Language Resources	/Health/Reproductive Health/OBGYN	/Games/Computer & Video Games/Simulation Games/Business & Tycoon Games	/Games/Computer & Video Games/Action & Platform Games
com.edjing.edjingdjturntable	/Computers & Electronics/Software/Multimedia Software/Audio & Music Software	/Arts & Entertainment/TV & Video/TV Guides & Reference	/Finance/Credit & Lending/Credit Cards	/Shopping	/Sports/Sport Scores & Statistics
com.bt.bms	/Computers & Electronics/Software/Multimedia Software/Audio & Music Software	/Arts & Entertainment/Events & Listings/Event Ticket Sales	/Arts & Entertainment/TV & Video/TV Networks & Stations	/Reference/Geographic Reference/City & Local Guides	/Arts & Entertainment/Events & Listings/Movie Listings & Theater Showtimes
de.lotum.whatsinthefoto.es	/Internet & Telecom/Web Services/Web Stats & Analytics	/Games/Puzzles & Brainteasers	/People & Society/Religion & Belief/Mindfulness & Meditation	/Games/Word Games	/Arts & Entertainment/Music & Audio/Music Education & Instruction
com.vsco.cam	/Adult/Adult Merchandise	/Home & Garden/Kitchen & Dining/Small Kitchen Appliances/Coffee & Espresso Makers	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Reference/General Reference/Educational Resources	/Sports/Individual Sports/Running & Walking
com.graymatrix.did	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software	/Internet & Telecom/Search Engines	/Computers & Electronics/Software/Multimedia Software/Graphics & Animation Software	/Arts & Entertainment/TV & Video/Online Video/Movie & TV Streaming	/People & Society/Family & Relationships/Family/Parenting/Babies & Toddlers
com.matteljv.uno	/Games/Card Games	/Games/Computer & Video Games	/Autos & Vehicles/Vehicle Parts & Services/Vehicle Repair & Maintenance	/Autos & Vehicles/Vehicle Shopping/Used Vehicles	/Games/Card Games/Poker & Casino Games
com.freshgames.escapethetitanic	/People & Society/Religion & Belief/Astrology & Divination	/Computers & Electronics/Software/Multimedia Software/Graphics & Animation Software	/Games/Puzzles & Brainteasers	/Pets & Animals/Pets/Cats	/Games/Computer & Video Games/Casual Games
com.konylabs.capitalone	/Finance/Banking	/Beauty & Fitness/Face & Body Care	/Autos & Vehicles/Vehicle Shopping/Vehicle Specs, Reviews & Comparisons	/Games/Computer & Video Games/Simulation Games/Business & Tycoon Games	/Hobbies & Leisure/Outdoors/Hiking & Camping
com.adpog.diary	/Computers & Electronics/Software/Business & Productivity Software/Collaboration & Conferencing Software	/Online Communities/Online Journals & Personal Sites	/Internet & Telecom/Email & Messaging/Email	/News	/Computers & Electronics/Software/Business & Productivity Software
com.braindom2riddle	/Arts & Entertainment/Music & Audio	/Games/Puzzles & Brainteasers	/Games/Computer & Video Games	/Business & Industrial	/Reference/General Reference/Dictionaries & Encyclopedias
com.babycenter.pregnancytracker	/People & Society/Religion & Belief/Mindfulness & Meditation	/Travel & Transportation/Transportation/Air Travel	/Travel & Transportation/Transportation/Car Rentals	/People & Society/Family & Relationships/Family/Parenting/Pregnancy & Maternity	/Arts & Entertainment/TV & Video/Online Video/Live Video Streaming
com.chanel.weather.forecast.accu	/Computers & Electronics/Software/Multimedia Software/Desktop Publishing/Fonts	/Games/Dice Games	/Arts & Entertainment/Fun & Trivia/Fun Tests & Silly Surveys	/Business & Industrial/Business Operations/Human Resources	/News/Weather
net.peakgames.OkeyPlus	/Arts & Entertainment/Music & Audio/Music Equipment & Technology	/Games/Computer & Video Games	/Games/Family-Oriented Games & Activities/Drawing & Coloring	/Computers & Electronics/Networking/Network Monitoring & Management	/Arts & Entertainment/Music & Audio/Music Streams & Downloads
com.rovio.angrybirdsspace.ads	/Shopping/Consumer Resources/Product Reviews & Price Comparisons/Price Comparisons	/Law & Government/Public Safety/Security Products & Services	/Finance/Banking	/Jobs & Education/Education/Teaching & Classroom Resources	/Games/Computer & Video Games/Casual Games
com.turkcell.bip	/Internet & Telecom/Email & Messaging/Voice & Video Chat	/Internet & Telecom/Email & Messaging/Text & Instant Messaging	/Online Communities/Online Goodies/Skins, Themes & Wallpapers	/News/Sports News	/Games/Arcade & Coin-Op Games
com.airbnb.android	/Internet & Telecom/Service Providers/Phone Service Providers	/Sports/Team Sports/Baseball	/Autos & Vehicles/Vehicle Codes & Driving Laws	/Travel & Transportation/Hotels & Accommodations/Vacation Rentals & Short-Term Stays	/News/Newspapers
com.outfit7.talkingnewsfree	/Games/Computer & Video Games/Sandbox Games	/Games/Family-Oriented Games & Activities	/Health/Reproductive Health/OBGYN	/Finance/Investing/Stocks & Bonds	/Beauty & Fitness/Beauty Services & Spas
com.rovio.BadPiggies	/Arts & Entertainment/Visual Art & Design/Design/Graphic Design	/Games/Computer & Video Games/Casual Games	/Games/Arcade & Coin-Op Games	/Games/Gambling	/Beauty & Fitness/Fitness
ru.vtb24.mobilebanking.android	/Books & Literature/E-Books	/Hobbies & Leisure	/Finance/Banking	/Internet & Telecom/Email & Messaging	/Health
com.netqin.ps	/Computers & Electronics/Software/Software Utilities	/People & Society/Religion & Belief/Mindfulness & Meditation	/Computers & Electronics/Consumer Electronics/Gadgets & Portable Electronics/E-Book Readers	/Computers & Electronics/Computer Security	/Sports/Individual Sports/Running & Walking
com.lidl.eci.lidlplus	/Shopping/Consumer Resources/Coupons & Discount Offers	/Arts & Entertainment/TV & Video/Online Video	/Food & Drink/Restaurants/Fast Food	/Food & Drink/Food & Grocery Retailers	/Computers & Electronics/Consumer Electronics/GPS & Navigation
com.gameloft.android.ANMP.GloftCAHM	/People & Society/Religion & Belief/Astrology & Divination	/Sports/Individual Sports/Golf	/Games/Computer & Video Games/Simulation Games/Business & Tycoon Games	/Arts & Entertainment/Comics & Animation/Anime & Manga	/Games/Computer & Video Games/Driving & Racing Games
com.runtastic.android	/Jobs & Education/Jobs/Job Listings/Temporary & Seasonal Jobs	/Arts & Entertainment/Visual Art & Design/Design/Interior Design	/Jobs & Education/Education/Early Childhood Education	/Sports/Individual Sports/Running & Walking	/News/Weather
com.rovio.angrybirdsstarwars.ads.iap	/Finance/Banking	/Games/Computer & Video Games/Strategy Games	/Real Estate/Real Estate Listings	/Shopping/Classifieds	/Games/Computer & Video Games/Casual Games
in.mohalla.video	/Games/Computer & Video Games/Music & Dance Games	/Travel & Transportation/Transportation/Taxi & Ride Hail Services	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Pianos & Keyboards	/Online Communities/Photo & Video Sharing/Video Sharing
com.gramgames.mergedragons	/Finance	/Games/Party Games	/Business & Industrial/Energy & Utilities/Oil & Gas	/Games/Computer & Video Games/Casual Games	/Games/Computer & Video Games/Action & Platform Games
com.amazon.dee.app	/Shopping/Consumer Resources/Product Reviews & Price Comparisons/Price Comparisons	/Computers & Electronics/Software/Intelligent Personal Assistants	/Travel & Transportation/Transportation/Car Rentals	/Finance/Investing/Currencies & Foreign Exchange	/Jobs & Education/Education/Teaching & Classroom Resources
com.progrestar.bft	/Games/Computer & Video Games/Strategy Games	/Arts & Entertainment/Online Media/Online Image Galleries	/Sports/Individual Sports/Cycling	/Travel & Transportation/Hotels & Accommodations/Vacation Rentals & Short-Term Stays	/Travel & Transportation/Tourist Destinations/Theme Parks
com.inovel.app.yemeksepeti	/Computers & Electronics/Software/Multimedia Software/Audio & Music Software	/Computers & Electronics/Consumer Electronics	/Food & Drink/Food & Grocery Delivery	/Food & Drink/Restaurants	/Computers & Electronics/Software/Business & Productivity Software/Accounting & Financial Software
com.macropinch.pearl	/Computers & Electronics/Software/Software Utilities	/Computers & Electronics/Software/Multimedia Software/Graphics & Animation Software	/Travel & Transportation/Transportation/Traffic & Route Planners	/People & Society/Family & Relationships/Family/Baby & Pet Names	/Reference/Geographic Reference/City & Local Guides
com.game.SkaterBoy	/People & Society/Religion & Belief/Christianity	/Internet & Telecom/Email & Messaging/Email	/Business & Industrial/Business Operations/Human Resources	/Games/Computer & Video Games/Casual Games	/Games/Computer & Video Games/Action & Platform Games
com.midasplayer.apps.diamonddiggersaga	/Business & Industrial/Small Business/MLM & Business Opportunities	/Pets & Animals/Pets/Cats	/Computers & Electronics/Software/Business & Productivity Software/Accounting & Financial Software	/Shopping/Classifieds	/Games/Computer & Video Games/Casual Games
com.oneapp.max.cleaner.booster	/Computers & Electronics/Software/Software Utilities	/Hobbies & Leisure	/Sensitive Subjects/Firearms & Weapons	/Online Communities/Online Goodies/Social Network Apps & Add-Ons	/Computers & Electronics/Computer Security/Antivirus & Malware
com.xs.armysniper	/Games/Computer & Video Games/Shooter Games	/Business & Industrial/Energy & Utilities/Oil & Gas	/Games/Computer & Video Games/Simulation Games/Life Simulation Games	/Arts & Entertainment/Music & Audio/Music Streams & Downloads	/Online Communities/Forum & Chat Providers
com.skout.android	/Reference/Language Resources	/Online Communities/Social Networks	/Health/Health Conditions/Sleep Disorders	/Food & Drink/Food & Grocery Retailers	/News/Weather
com.pipcamera.activity	/Jobs & Education/Jobs/Job Listings	/Arts & Entertainment/Music & Audio	/Sports/Fantasy Sports	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Jobs & Education/Education/Training & Certification
com.anghami	/Online Communities/File Sharing & Hosting	/Computers & Electronics/Software/Multimedia Software/Graphics & Animation Software	/Health/Health Conditions/Infectious Diseases	/Books & Literature/Audiobooks	/Arts & Entertainment/Music & Audio/Music Streams & Downloads
video.player.videoplayer	/Computers & Electronics/Software/Multimedia Software/Media Players	/Online Communities/Blogging Resources & Services/Microblogging	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software	/Books & Literature/Audiobooks	/Games/Computer & Video Games/Gaming Reference & Reviews
com.careem.acma	/Hobbies & Leisure	/Sports/Team Sports/Soccer	/Arts & Entertainment/Music & Audio/Podcasts	/Travel & Transportation/Transportation/Car Rentals	/Computers & Electronics/Networking/VPN & Remote Access
de.lotum.whatsinthefoto.us	/Sports/Team Sports/Cricket	/Games/Puzzles & Brainteasers	/Health/Medical Facilities & Services/Medical Procedures/Surgery/Cosmetic Surgery	/Games/Word Games	/Reference/Directories & Listings/Business & Personal Listings
com.makemytrip	/Health/Nutrition	/News/Broadcast & Network News	/Travel & Transportation/Travel Agencies & Services	/Jobs & Education/Education/Early Childhood Education	/Games/Computer & Video Games/Driving & Racing Games
com.freevpnintouch	/Computers & Electronics/Software/Business & Productivity Software/Presentation Software	/Computers & Electronics/Software/Internet Software/Proxying & Filtering	/Games/Computer & Video Games	/Finance/Credit & Lending	/Computers & Electronics/Networking/VPN & Remote Access
com.pixlr.express	/Games/Computer & Video Games/Fighting Games	/Computers & Electronics/Software/Business & Productivity Software/Word Processing Software	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Jobs & Education/Education/Teaching & Classroom Resources	/Sports/Individual Sports/Running & Walking
com.adobe.lrmobile	/Shopping/Auctions	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Games/Board Games/Chess & Abstract Strategy Games	/Travel & Transportation/Transportation/Carpooling	/Arts & Entertainment/Comics & Animation/Comics
com.bestcoolfungames.antsmasher	/Shopping/Consumer Resources/Product Reviews & Price Comparisons	/Reference/Language Resources/Foreign Language Resources/Translation Tools & Resources	/Arts & Entertainment/Humor/Funny Pictures & Videos	/Games/Computer & Video Games/Casual Games	/Games/Computer & Video Games/Action & Platform Games
com.linecorp.LGTMTM	/Business & Industrial/Small Business/MLM & Business Opportunities	/Games/Computer & Video Games/Casual Games	/Online Communities/Dating & Personals	/Games/Card Games/Collectible Card Games	/Shopping/Apparel/Clothing Accessories/Gems & Jewelry
com.mapswithme.maps.pro	/Internet & Telecom/Teleconferencing	/Reference/Geographic Reference/Maps	/Food & Drink/Restaurants	/Computers & Electronics/Consumer Electronics/GPS & Navigation	/Computers & Electronics/Networking/VPN & Remote Access
com.jumia.android	/Online Communities/Online Journals & Personal Sites	/Online Communities	/Travel & Transportation/Transportation/Air Travel	/Shopping/Shopping Portals	/Games/Family-Oriented Games & Activities/Drawing & Coloring
com.gta.real.gangster.crime	/Books & Literature/E-Books	/Games/Computer & Video Games/Browser Games	/Science/Astronomy	/Games/Computer & Video Games/Adventure Games	/Games/Computer & Video Games/Action & Platform Games
com.auxbrain.egginc	/Adult/Adult Merchandise	/Arts & Entertainment/Music & Audio	/Hobbies & Leisure/Special Occasions/Holidays & Seasonal Events/Christian Holidays/Christmas	/Reference/Geographic Reference/City & Local Guides	/Games/Computer & Video Games/Casual Games
com.roposo.android	/Arts & Entertainment	/Computers & Electronics/Consumer Electronics/Gadgets & Portable Electronics/E-Book Readers	/Arts & Entertainment/Visual Art & Design/Design/Interior Design	/Online Communities/Social Networks	/Arts & Entertainment/TV & Video/Online Video/Movie & TV Streaming
com.strategygame.gameofwarriors	/Games/Computer & Video Games/Strategy Games	/Reference/Geographic Reference/City & Local Guides	/Games/Computer & Video Games/Simulation Games/Vehicle Simulators	/Computers & Electronics/Computer Security/Network Security	/Beauty & Fitness/Fitness
com.contextlogic.geek	/Arts & Entertainment/Movies	/Games/Card Games	/Shopping/Consumer Resources/Coupons & Discount Offers	/Travel & Transportation/Travel Agencies & Services	/Games/Computer & Video Games/Simulation Games/City Building Games
com.playgendary.partymasters	/Travel & Transportation/Transportation	/Hobbies & Leisure/Outdoors/Hiking & Camping	/Travel & Transportation/Hotels & Accommodations	/Business & Industrial/Business Operations/Human Resources	/Games/Computer & Video Games/Casual Games
br.com.tapps.bidwars2	/Beauty & Fitness/Fitness/Fitness Equipment & Accessories/Fitness Technology Products	/Health	/Games/Computer & Video Games/Simulation Games/Business & Tycoon Games	/Finance/Credit & Lending/Loans/Personal Loans	/Shopping/Apparel/Clothing Accessories/Gems & Jewelry
com.pubg.krmobile	/Games/Computer & Video Games/Shooter Games	/Online Communities/Dating & Personals/Matrimonial Services	/Games/Dice Games	/Food & Drink/Cooking & Recipes	/Shopping/Consumer Resources/Customer Services/Loyalty Cards & Programs
br.com.rodrigokolb.realdrum	/Online Communities/Dating & Personals/Matrimonial Services	/Reference/Language Resources	/Shopping/Consumer Resources/Coupons & Discount Offers	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Drums & Percussion	/Computers & Electronics/Computer Security/Network Security
air.MSPMobile	/Shopping/Consumer Resources/Product Reviews & Price Comparisons/Price Comparisons	/Games/Family-Oriented Games & Activities	/People & Society/Family & Relationships/Family/Ancestry & Genealogy	/Computers & Electronics/Software/Multimedia Software	/Computers & Electronics/Networking/Network Monitoring & Management
com.freecharge.android	/Computers & Electronics/Software/Business & Productivity Software/Collaboration & Conferencing Software	/Finance/Banking	/Online Communities	/Jobs & Education/Education/Primary & Secondary Schooling (K-12)	/Games/Dice Games
com.appblockgames.freecraftexploration	/Arts & Entertainment/TV & Video/TV Guides & Reference	/Games/Computer & Video Games/Video Game Mods & Add-Ons	/Games/Computer & Video Games/Sandbox Games	/Autos & Vehicles/Vehicle Codes & Driving Laws/Vehicle & Traffic Safety	/News/Politics/Campaigns & Elections
com.rioo.runnersubway	/Computers & Electronics/Software/Intelligent Personal Assistants	/Business & Industrial/Advertising & Marketing/Marketing	/Games/Computer & Video Games/Simulation Games/Vehicle Simulators	/Food & Drink/Cooking & Recipes	/Games/Computer & Video Games/Action & Platform Games
video.downloader.videodownloader	/Computers & Electronics/Software/Software Utilities	/Adult/Adult Communities/Swingers & Adult Dating	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software	/Autos & Vehicles/Vehicle Parts & Services/Gas Prices & Vehicle Fueling	/Computers & Electronics/Software/Internet Software/Download Managers
io.mrarm.mctoolbox	/Games/Computer & Video Games/Video Game Mods & Add-Ons	/Games/Computer & Video Games/Sandbox Games	/Autos & Vehicles/Vehicle Parts & Services/Vehicle Repair & Maintenance	/Shopping/Apparel/Footwear/Athletic Shoes	/Reference/Directories & Listings/Business & Personal Listings
com.lyrebirdstudio.collage	/Finance/Accounting & Auditing/Tax Preparation & Planning	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Science/Mathematics	/Games/Word Games	/Health/Health Conditions/Sleep Disorders
software.simplicial.nebulous	/Internet & Telecom/Email & Messaging/Voice & Video Chat	/Computers & Electronics/Software/Multimedia Software/Graphics & Animation Software	/People & Society/Family & Relationships/Romance	/Books & Literature/Audiobooks	/Games/Computer & Video Games/Casual Games
br.com.vivo	/Internet & Telecom/Service Providers/Phone Service Providers	/People & Society/Religion & Belief/Astrology & Divination	/Online Communities/Blogging Resources & Services/Microblogging	/Arts & Entertainment/Movies/Movie Reference	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons/Ringtones & Mobile Themes
com.yottagames.mafiawar	/Shopping/Apparel/Women's Clothing	/Games/Computer & Video Games/Strategy Games	/News/Broadcast & Network News	/Games/Computer & Video Games/Simulation Games/Vehicle Simulators	/Finance/Credit & Lending/Loans
com.rsupport.mobizen.sec	/Computers & Electronics/Software/Software Utilities	/Computers & Electronics/Software/Internet Software/Proxying & Filtering	/Sports/Team Sports/Soccer	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software	/Games/Board Games
logos.quiz.companies.game	/Finance	/Finance/Investing/Commodities & Futures Trading	/Games/Computer & Video Games	/Arts & Entertainment/Fun & Trivia	/Games/Computer & Video Games/Gaming Reference & Reviews/Video Game Cheats & Hints
com.threed.bowling	/Games/Computer & Video Games/Sports Games	/Travel & Transportation/Tourist Destinations/Theme Parks	/Arts & Entertainment/Humor/Funny Pictures & Videos	/Finance/Credit & Lending/Loans/Personal Loans	/Internet & Telecom/Service Providers
com.sgn.pandapop.gp	/Adult/Adult Communities/Swingers & Adult Dating	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons/iOS Apps	/Online Communities/Dating & Personals	/Finance/Credit & Lending/Loans	/Games/Computer & Video Games/Casual Games
com.outfit7.mytalkinghank	/Computers & Electronics/Software/Multimedia Software/Media Players	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Samples & Sound Libraries	/Games/Computer & Video Games	/Games/Family-Oriented Games & Activities	/Games/Puzzles & Brainteasers
com.emeint.android.myservices	/Internet & Telecom/Service Providers/Phone Service Providers	/Internet & Telecom/Web Services/Cloud Storage	/Games/Tile Games	/Arts & Entertainment/Visual Art & Design/Design/Interior Design	/Games/Board Games
com.appsinnova.android.keepclean	/Computers & Electronics/Software/Software Utilities	/Games/Computer & Video Games/Strategy Games	/Games/Computer & Video Games/Adventure Games	/People & Society/Family & Relationships/Family/Parenting	/Computers & Electronics/Consumer Electronics/Home Automation
com.google.android.apps.walletnfcrel	/Finance/Banking	/Shopping/Shopping Portals	/Arts & Entertainment/Music & Audio/Radio	/Finance/Banking/Money Transfer & Wire Services	/Games/Card Games/Collectible Card Games
